downloaded_at,source_name,source_url,fashion_mnist_class,image_url,filename,width,height,sha256,status,message
2026-04-22T13:49:57.593609+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/103920377_055_b2?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593631+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104737044_068_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593647+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/105262901_038_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593663+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/94373735_001_f?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593703+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/106605181_052_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593719+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/105234637_018_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593744+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/94325602_004_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593780+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/100819317_061_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593810+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/105137087_010_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593826+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/93824498_034_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593842+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/107133068_001_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593865+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104758115_079_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593882+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/107179657_030_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593898+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104809546_018_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593921+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/94615556_063_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.593987+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/95923553_616_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594006+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/103953063_410_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594022+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104747019_035_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594038+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/106751829_001_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594062+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/100815091_020_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594078+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/103712659_010_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594094+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/101848232_026_m?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594110+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/96326715_001_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594125+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104759824_010_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594140+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104376876_049_m?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594156+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/105229538_0004_m?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594173+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/105712087_065_m?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594202+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104747431_010_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594218+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104557533_236_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:49:57.594246+00:00,Urban Outfitters tops,https://www.urbanoutfitters.com/womens-tops,T-shirt/top,https://images.urbndata.com/is/image/UrbanOutfitters/104871710_051_b?$medium$&qlt=80&fit=constrain,,,,,skipped,robots_unavailable
2026-04-22T13:50:03.954728+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/0b7a9c9f-b6f7-4f4f-a43b-12b9e521a554,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:06.356507+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/IE=edge,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:08.688446+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,"https://www.meshki.com.au/collections/width=device-width,initial-scale=1",,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:11.021243+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/Shop our range of Women's Tops online at MESHKI Australia. Discover the latest styles of Women's Tops with FREE shipping over $100.,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:13.579042+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/MESHKI,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:16.049712+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/tops,,,,,skipped,non_image_content_type:text/html; charset=utf-8
2026-04-22T13:50:18.499849+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/Women's Tops - Shop Online,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:20.730796+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/website,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:25.892070+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,http://www.meshki.com.au/cdn/shop/files/logo_e758efd9-1f29-4415-a923-8357be8d0f54.svg?height=628&pad_color=fafaef&v=1723653631&width=1200,,,,,skipped,unreadable_image
2026-04-22T13:50:27.424284+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/logo_e758efd9-1f29-4415-a923-8357be8d0f54.svg?height=628&pad_color=fafaef&v=1723653631&width=1200,,,,,skipped,unreadable_image
2026-04-22T13:50:29.621246+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/1200,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:31.829080+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/628,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:34.174114+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/summary_large_image,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:36.457119+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/AzfjUPmqrhtbVIPzqEonHfR1VePsiIsaKRiyqwo3GFU,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:38.185586+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/3396517/digital_wallets/dialog,,,,,skipped,non_image_content_type:text/html; charset=utf-8
2026-04-22T13:50:40.530828+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/collections/701c6fba5c96071761092e7382e65735,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T13:50:42.482529+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_NEW_ARRIVALS.jpg?v=1776727326&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_274ca1e49734.jpg,444,666,bad631e24052049d5f24717ce1e108960a817d77cfe3046841f7b46f9e0d89ea,downloaded,ok
2026-04-22T13:50:44.473154+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_NEW_ARRIVALS_444x.jpg?v=1776727326,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_92a43b15b412.jpg,444,666,bad631e24052049d5f24717ce1e108960a817d77cfe3046841f7b46f9e0d89ea,downloaded,ok
2026-04-22T13:50:46.693618+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_NEW_ARRIVALS_888x.jpg?v=1776727326,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1bf86b472775.jpg,888,1332,6bd6dcc50e0274b4e2629d2e627294b5db2d610d9e817a1087e82f78ebd6b815,downloaded,ok
2026-04-22T13:50:48.643879+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_BACK_BY_DEMAND.jpg?v=1776727360&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_f33d352143da.jpg,444,666,eaa2716d2f8fa5b9579a17691e6dff61e9eaf2e2c16bace4b3ef54e55e6842d5,downloaded,ok
2026-04-22T13:50:50.597868+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_BACK_BY_DEMAND_444x.jpg?v=1776727360,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_e55cd166c2c1.jpg,444,666,eaa2716d2f8fa5b9579a17691e6dff61e9eaf2e2c16bace4b3ef54e55e6842d5,downloaded,ok
2026-04-22T13:50:52.770986+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_BACK_BY_DEMAND_888x.jpg?v=1776727360,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1872fe235c54.jpg,888,1332,40a9679be35c3b32f41c24e83434974258b94616a566cc2988a3dccddf466ab6,downloaded,ok
2026-04-22T13:50:54.657400+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_NEW_KNITWEAR.jpg?v=1776727380&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1a198fa8aca5.jpg,444,666,c71b15879df93bcb100062a9acd20d14f83e63db6370600ae086df5a10a3cf9c,downloaded,ok
2026-04-22T13:50:56.545197+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_NEW_KNITWEAR_444x.jpg?v=1776727380,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_39c328d564e8.jpg,444,666,c71b15879df93bcb100062a9acd20d14f83e63db6370600ae086df5a10a3cf9c,downloaded,ok
2026-04-22T13:50:58.714558+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_NEW_KNITWEAR_888x.jpg?v=1776727380,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_f210def26beb.jpg,888,1332,209c01afe90f65117bb3dcfb437028b36d44056a6f6925e6e6bb42f7b8ff6112,downloaded,ok
2026-04-22T13:51:00.551303+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_WEDDING_GUEST.jpg?v=1776727417&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_3e76f04d29cc.jpg,444,666,5a8e1a7a317efc576a8c8e281f425f0be56f89ad6ed3b3386359773b0f3adb10,downloaded,ok
2026-04-22T13:51:02.404341+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_WEDDING_GUEST_444x.jpg?v=1776727417,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1efc45489fde.jpg,444,666,5a8e1a7a317efc576a8c8e281f425f0be56f89ad6ed3b3386359773b0f3adb10,downloaded,ok
2026-04-22T13:51:04.480462+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_WEDDING_GUEST_888x.jpg?v=1776727417,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_73dfa64b582e.jpg,888,1332,b5b028fca1a46cc7ab0bc9de9373c2614eb0b21356c85659e8b130dedcf6aa4e,downloaded,ok
2026-04-22T13:51:06.281570+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_AUTUMN_DRESSES.jpg?v=1776727444&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6ad08b12c13f.jpg,444,666,4f0ca1aa3d5783255978d475836c935dc369e4ed3ccf330679605b2a7b1d62e7,downloaded,ok
2026-04-22T13:51:08.092158+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_AUTUMN_DRESSES_444x.jpg?v=1776727444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_636a5454123c.jpg,444,666,4f0ca1aa3d5783255978d475836c935dc369e4ed3ccf330679605b2a7b1d62e7,downloaded,ok
2026-04-22T13:51:10.121862+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_AUTUMN_DRESSES_888x.jpg?v=1776727444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_ae8650da23ec.jpg,888,1332,9fc579aebca07ff27e66e4164799d97a1fc49467dfd670fbf09266e342b3efa9,downloaded,ok
2026-04-22T13:51:12.155847+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_TOPS.jpg?v=1776727579&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_b175158107bd.jpg,444,666,bf8a19c68c3304a3956f9629ec4d446bcdab0d50c89234042d7b3f817ab282ab,downloaded,ok
2026-04-22T13:51:14.077771+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_TOPS_444x.jpg?v=1776727579,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_3457e6adcf60.jpg,444,666,bf8a19c68c3304a3956f9629ec4d446bcdab0d50c89234042d7b3f817ab282ab,downloaded,ok
2026-04-22T13:51:16.273482+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_TOPS_888x.jpg?v=1776727579,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_bab9a1531486.jpg,888,1332,5dae84a5f5b9769ecb7a2a95ff9fc14f52030a5bf377e91dafd0673660132591,downloaded,ok
2026-04-22T13:51:18.176847+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_DENIM.jpg?v=1776727584&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_4df5b50a92ac.jpg,444,666,707b9ece9798051ae2aff39eb4ee62c4ab731a6bfee88c10bb382d82833c7fe9,downloaded,ok
2026-04-22T13:51:20.124520+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_DENIM_444x.jpg?v=1776727584,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_4298747ce233.jpg,444,666,707b9ece9798051ae2aff39eb4ee62c4ab731a6bfee88c10bb382d82833c7fe9,downloaded,ok
2026-04-22T13:51:22.397997+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_DENIM_888x.jpg?v=1776727584,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6dbeb2a0681e.jpg,888,1332,957f11b9df4725ca101f3c229a2b29bf814da3247ef343002e771d048695580f,downloaded,ok
2026-04-22T13:51:24.411964+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_OUTERWEAR.jpg?v=1776727586&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_cf7bc1fd847c.jpg,444,666,7b49ca30cf01e34e84fd09ec4ee49e527c620a9bc00ad3b6ef8b10b8f664fe62,downloaded,ok
2026-04-22T13:51:26.202737+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_OUTERWEAR_444x.jpg?v=1776727586,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_648c3aa18f7e.jpg,444,666,7b49ca30cf01e34e84fd09ec4ee49e527c620a9bc00ad3b6ef8b10b8f664fe62,downloaded,ok
2026-04-22T13:51:28.223389+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_OUTERWEAR_888x.jpg?v=1776727586,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_f13962c90e95.jpg,888,1332,8f4df7ae3b049749060216c77f7bde170110fa9e875e2b1868fb7f065fda5845,downloaded,ok
2026-04-22T13:51:30.040324+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/BRIDES_AU.jpg?v=1770592068&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_77459f416155.jpg,444,666,fbe2ac8e4eaec4817d9d60dbc6ade0d1f934d8a5bd52490488dee43f66e97f73,downloaded,ok
2026-04-22T13:51:31.918149+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/BRIDES_AU_444x.jpg?v=1770592068,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_9aa071f86363.jpg,444,666,fbe2ac8e4eaec4817d9d60dbc6ade0d1f934d8a5bd52490488dee43f66e97f73,downloaded,ok
2026-04-22T13:51:33.990073+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/BRIDES_AU_888x.jpg?v=1770592068,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_e62e35cee26f.jpg,888,1332,bd6f86c0a14499e1b4accf473bb1dd81b66955a84e87ff6980f73cb86f61e87d,downloaded,ok
2026-04-22T13:51:35.868920+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/BRIDESMAIDS_AU_59714234-7ba2-42c8-b473-38e716cb528c.jpg?v=1770592068&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_725422d525a0.jpg,444,666,c39995e48536b2a240287563ab319b8376c9d86cf3f0235e0b89a7b5f44003df,downloaded,ok
2026-04-22T13:51:37.703151+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/BRIDESMAIDS_AU_59714234-7ba2-42c8-b473-38e716cb528c_444x.jpg?v=1770592068,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_74c420470515.jpg,444,666,c39995e48536b2a240287563ab319b8376c9d86cf3f0235e0b89a7b5f44003df,downloaded,ok
2026-04-22T13:51:39.868354+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/BRIDESMAIDS_AU_59714234-7ba2-42c8-b473-38e716cb528c_888x.jpg?v=1770592068,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_d19ed0457a23.jpg,888,1332,c505c4f5373e8995d4deebc6eef90dfcf28f0f7fdcc5ef91d3e601bb50012d61,downloaded,ok
2026-04-22T13:51:41.626973+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/WEDDING_GUESTS_AU_bf9098ac-2f79-4abc-b1ca-94f3732c0b15.jpg?v=1770592068&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_ca1b72d9f56c.jpg,444,666,69c9596f1646991c93113f27e4b9e518bcf39e0a56eeaefaa7d5695c774437d0,downloaded,ok
2026-04-22T13:51:43.399741+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/WEDDING_GUESTS_AU_bf9098ac-2f79-4abc-b1ca-94f3732c0b15_444x.jpg?v=1770592068,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_85c277c51803.jpg,444,666,69c9596f1646991c93113f27e4b9e518bcf39e0a56eeaefaa7d5695c774437d0,downloaded,ok
2026-04-22T13:51:45.508943+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/WEDDING_GUESTS_AU_bf9098ac-2f79-4abc-b1ca-94f3732c0b15_888x.jpg?v=1770592068,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_fee8980e9b9d.jpg,888,1332,e694dd24fdfe9ea1c21c28c758b81bf2e1df302d458256ffeece1d8e26270203,downloaded,ok
2026-04-22T13:51:47.477743+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_AUTUMN_PALETTE.jpg?v=1776727762&width=444,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_efdcd8278bdd.jpg,444,666,ce7da720f671ba724cf4f68ea1a101d621811631cf2429b8760c318ee3d310a9,downloaded,ok
2026-04-22T13:51:49.915770+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_AUTUMN_PALETTE_444x.jpg?v=1776727762,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_5a1bb19fcc7c.jpg,444,666,ce7da720f671ba724cf4f68ea1a101d621811631cf2429b8760c318ee3d310a9,downloaded,ok
2026-04-22T13:51:54.423696+00:00,Meshki tops,https://www.meshki.com.au/collections/tops,T-shirt/top,https://www.meshki.com.au/cdn/shop/files/AU_AUTUMN_PALETTE_888x.jpg?v=1776727762,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_7a362e6352f1.jpg,888,1332,75a9d00e9b76494a0f237fc4170774484fe8dceee9880616efaff39a9150a863,downloaded,ok
