source_path,cropped_path,fashion_mnist_class,status,message,crop_method,left,top,right,bottom,source_sha256,crop_sha256
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_a3f47dd459cc.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_a3f47dd459cc_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,533,800,8e6a79f36ced0af7d279d0deb1f1a27d8003095eb2d6d9208965090a4ce69b9d,78ff981ba052f2358afd58d158a19be815ed5f2893c57db22605d24fac35af8f
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_b1aaf778efdd.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_b1aaf778efdd_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,533,800,01a1b328ece3d9f714d72ca2757278d7889bd04f6d10f3a6039383f742cb27f2,974fac21326ef4bc6fc22a59658d0cc95a7185c438ed0e7320c07eaca0847117
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_b25efa0c5f67.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_b25efa0c5f67_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,165,248,0821839fda843a9c7809b4c19cc8305c77d4d1a90889180470a0dcf49af97dd0,94d7dd638eab97c3d39f43340be8323aae8e50fe1f918990b9182845e91b6e24
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_ca9000d0f64f.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_ca9000d0f64f_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,360,540,331e89c82b31827e328a6a4788a510440033ffc7df71c1ad4e2e767e455ae460,5d787f6b53d2dfcb8389d121e82a81188e31b437271913aea0d94787301955b1
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_d6c2a2b13b97.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_d6c2a2b13b97_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,533,800,bc75448f7ae4f2498e86868ba34d4cf8090ec135d7a82b1dac4478aeda541534,7d8719631d72196cc026e21bd8629aafd6422407a35acbe08340d03a51b3a755
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_df0c798918ba.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_df0c798918ba_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,533,800,3149700bd9b97b52c50e3cd45bc82d41495d9818b730a892172a931167f2dfee,abd9e4cec5df90dfe43d0a62b3ada3c5afc887e5a738ffd65e5b06c76241ce83
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_e0f8a1fd47c3.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_e0f8a1fd47c3_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,360,540,d4bcd845775ab83a8ff80d93d7590c2cf4e4e5db0a81632bca76be7af9eb3d6d,5893f4c31ecf056b0b639871aac795d833d0f8943c971b8abac9651166084e64
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_ed34a0f57d3e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_ed34a0f57d3e_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,360,540,5787d14730b53a2922a9607332a4996118d62af4d47e36c48903886bf7511389,69c81318678f2bf088d731f5487d031b890b65743e619ee4ff6db2988afb3d76
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_ef89a9a1122f.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_ef89a9a1122f_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,533,800,a127405606bf6ae7ca86fd969457def062e75f31a0e78475a002e70fee751221,00d87aa799be7ebbfcdf06e130b797fa5c33e302e4ef05b7ea5944e52dcd7841
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_f57e778ce3e6.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_f57e778ce3e6_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,360,540,23982ab52daae0f9986626ca22f5ba439a02cc7f40a81a212f09a64aeb2c810b,8caf05356fdb7ef97e1bb43ef93ad9442d22f330baa1a65d1e5b435f2322019d
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_fdd22e2e4ead.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/brandy_melville_tops_page_4_fdd22e2e4ead_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,360,540,73024457dd2336f45c25f64f740d8524f97c4f5ca0db4794b3d0bc9ae295aca3,c51a7ab0d093cd6af5fb95cc65ccab6229530620623e9df4638d8e1197ff4615
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_007199f0514a.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_007199f0514a_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,d3dfeeb203388882592de5d96864b9544a2dcfd8b63bf3b9d5e8a965b98cae98,2a41ce0b9cb5f8bd999c97bcfba5553b1f96894e16bb7baa4ce95e3027c7a534
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_0a2465c10f97.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_0a2465c10f97_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,200,300,1c990682f23a9b4ae4817a3e79c9ccc11964d759458a8e7f42599b383dfe9a1f,bb5fb4d6b801763f49d8f4be838d1ef0576ecee7c7885f299d49f98c5baecf12
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_0abf645c1267.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_0abf645c1267_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,81858dda63b3f6b1da8665d29d8aedf62801d8d675b72565624d2f80798763b1,06270936b8c7bb6491c5d5159bc63dee09ccb1d8aab20381d78d12737dc547f8
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_0c566ab5c6ec.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_0c566ab5c6ec_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,b9d10d281a095a0d00fe7089fdef90ddf3badae5e8f0f3149020721577051489,37f1834d9a47a2de1414d71de3ba44a033f42fd4ab6c1a677abaed7dcb349acf
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1872fe235c54.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1872fe235c54_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,f3e2468e32f345ddbac85860082c7ab089a48c92cc48d89b0cbb3ae42fcdb442,4466c1223937dc2278e89f732ccfb82b03190c48db72001b5c180e153f65cfbd
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1a198fa8aca5.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1a198fa8aca5_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,509b5a33b228387d757aa0f5441018c9835cc4db1b754088d5685452fccf5ff4,f8262bce79f7401c56a3e5696334dfeaa6fd83f550c6718b042fa5cc75114f05
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1bf86b472775.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1bf86b472775_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,3f56540dbe92f97c838ee2e40e5043314802b3c65f91b2062983241f46772940,23b28336cca96ed8b1839f8b85c426fb6164194c22b5fc1a6f495dabf4582da4
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_1efc45489fde.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_1efc45489fde_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,5381f14e28bc7490f976cfd3b10c99a6aa0fbea4263d8fb66b4512440cdb5fcf,a3b2d5b7e2003405c5a3ac98d32b5d8d0601f6920618368f935f84aff72f2b62
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_2511195e4c60.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_2511195e4c60_crop.jpg,T-shirt/top,cropped,ok,foreground,10,0,418,666,16a6ec2de6ae888aef3f79f5bb5effa7dc310ceb2f9bd767cb4af45c9f79df51,8d8ec6578b160e078fef77177e27594b07cd5de8010dc9907bf996fa5798f8f2
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_274ca1e49734.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_274ca1e49734_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,89d4255de590203be00b51338fd740448ae64d4738948276cb0732a7a7dfa2aa,b3cb94c9ecd054c3363cdf5b4774e2d0e56680d63613452d02aff0f484ec59d6
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_29f22aa87663.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_29f22aa87663_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,56c16687eafdd530bdeb42fd6e3676ffdc92c682c1c2b8c37dbd13ef93ee77c6,cc566f6faa90939d6a4ae12628e69ea90fb4c6109aa99c16743f12253ba9739c
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_3457e6adcf60.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_3457e6adcf60_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,70f6fe900c441da6fdd9096f6e5ed33de20410cc86ebeb568786509c5349a3e3,ea87d9adaf3b72661b47917e862ad69c83b1f0b0b543cbc9bc80fb618b2b5a5a
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_361a27fae1cd.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_361a27fae1cd_crop.jpg,T-shirt/top,cropped,ok,foreground,32,0,166,300,cbadfb0351f1d6e3212542d220a3732ac77a90c3430394e24c8156bb13cbfd5c,4d21811687d5da9d6812f8080549f9d1f61f35d4820bce9642fc823fd745cd66
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_39c328d564e8.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_39c328d564e8_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,509b5a33b228387d757aa0f5441018c9835cc4db1b754088d5685452fccf5ff4,f8262bce79f7401c56a3e5696334dfeaa6fd83f550c6718b042fa5cc75114f05
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_3e76f04d29cc.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_3e76f04d29cc_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,5381f14e28bc7490f976cfd3b10c99a6aa0fbea4263d8fb66b4512440cdb5fcf,a3b2d5b7e2003405c5a3ac98d32b5d8d0601f6920618368f935f84aff72f2b62
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_3efe4dac1bfe.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_3efe4dac1bfe_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,186aed2406b0e780aee9fab7e92db961ee8b3396a1206a9b30a775fe8badc9d9,356d828a3700343e997b3efde99de717f59a77e402eb955d7d3278895672d0d1
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_4005dbc874fe.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_4005dbc874fe_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1243,3fe5311215a6a56506e2de8873186025d2cb4ce242c72d52fce2e1c18c9d698d,595e9e95ff804e4736f80759899c5faf2bf2adb1a18d8c82f38cd1047c474e8d
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_400a9e842a88.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_400a9e842a88_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,84a71f87161c20af32c7418af2d5ad745f792fe30cf2ff2e32fc8c894a57be70,e127688715223ff51307c6fbe0a733eee32af6f5a74d4bd0fa32447e5475dc0d
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_4298747ce233.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_4298747ce233_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,418f43d6f519af4e4c46b43984b234d8d63c0a9ca5d89d878a366dd6b68155ae,977e1d4b78336ec713ed95e5d96311fb79c693281efc79348f4e11bf97b68fd9
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_442b8d7fca91.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_442b8d7fca91_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,84a71f87161c20af32c7418af2d5ad745f792fe30cf2ff2e32fc8c894a57be70,e127688715223ff51307c6fbe0a733eee32af6f5a74d4bd0fa32447e5475dc0d
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_44a575df9713.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_44a575df9713_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,e3b02740e379b094f08f32230f76267ab1b9ae4ecc308d46d375261a5ac1506f,78cc1b0376ee9645b11b4e5b2752311874e09d6da167236cab6ed466e35665e5
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_4df5b50a92ac.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_4df5b50a92ac_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,418f43d6f519af4e4c46b43984b234d8d63c0a9ca5d89d878a366dd6b68155ae,977e1d4b78336ec713ed95e5d96311fb79c693281efc79348f4e11bf97b68fd9
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_547c059c047d.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_547c059c047d_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,ea2958f437bbd5ba895ac8dd90996b3604ed345e6cb3b3eb25931951b4e196a9,e2b5b40f0a80ad4a571ea754772554826d008442811b88fb14abf6076179808f
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_553313099112.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_553313099112_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,300,450,e8682fabb3366a158e126f7722fe85ee6359d467bac0af4e87b0077f69264b25,85a5e3abbab2e9832fb5db62a47e4678c5f8880d2c3f17b51e48c72a15ad803d
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_553bf2995bcc.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_553bf2995bcc_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,45ba82dfac285d24c4771071372be08f8a6a86b4233fef8c73a57c136d244f99,83df471f4c9292d932ff6239a185831b27f87e186b451e57a13fb920e21be619
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_56fa311719cd.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_56fa311719cd_crop.jpg,T-shirt/top,cropped,ok,foreground,27,0,328,540,0fb2d0091d66e4bb526247a68153a407fb459b7a57801d4b2ddb5c2d86a8ca57,41bf37e05341cf0c4e35d6b9d8e3cb2ef68666daab6872fc410067286bff4bea
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_597fa77121f3.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_597fa77121f3_crop.jpg,T-shirt/top,cropped,ok,foreground,12,0,182,300,4f039073c49102e00fb0c3445f3885fa175f26e59e6e242900f17e9f749f6313,181aa70cfa9473de8b1d8fe434a0d47ef642d4f2377c135d5385b975fe9f7b7b
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_5a1bb19fcc7c.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5a1bb19fcc7c_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,6f5a0a1c9c854a85255b79df70077163cf953c775d6c72320b04cff9909ac429,2700fb9483d131d7e6ccd47a64c8d9aea30a6a92ea757fe2d26b969844219446
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_5a8982ccf4d2.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5a8982ccf4d2_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,0868d3992265d416312cfebd6bfec05732fa72be2280a73c09e39d4b8918d226,0762f05181cbcb02eca5b306e19f59282d183386a26e2c9692cf3c00949d3cbc
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_5e2ea2ad4fab.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5e2ea2ad4fab_crop.jpg,T-shirt/top,cropped,ok,foreground,46,0,484,799,c65453bb3e425139996d36c3a852e8cdda7e76f83e0ccb678238b147705552b9,5c20af3c818f8a4965870df109836ff6850c8e84268ddc3fb40305f3948cab0e
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_5e4484a0f681.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_5e4484a0f681_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,233f47b68612b1b8033fb28310cd1a50d761c3965ecbf3cacfc158186d93bd25,12155c370066f30d7ad15fbac4c1d669dedf9bb1eea66dd7e943cbc91f12ce91
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_636a5454123c.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_636a5454123c_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,367,666,ee6364a7b095562093d1f6746d00d713d1e0a65120f9c6067b312202fbefb6fd,eb3119c53296ef19f486bae1608c50146bddf46b44a4cb0478b3dc514ba580fa
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_648c3aa18f7e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_648c3aa18f7e_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,22c3b1fdc70a3d035df6b590089fcadcc6d473f911a645fbd4b782f80231b756,8b630d4b4e11dcd48651ac20b35282aa4b5184beb20f25eae15d3bc8e1324250
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_65d6c215f846.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_65d6c215f846_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,492dbbceb639b5c4030217d439143177c31d43c4e595a1c2738fbe98ef2e761f,423e1c88fe7a7a58acac1371c08d71e199a479715bf369e64c9b233cfdac3473
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6a533c099f0e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_6a533c099f0e_crop.jpg,T-shirt/top,cropped,ok,foreground,15,0,837,1332,6862763297b5a86dbca032c953b41d638e8a497cc35efbf6a393ce8c472cfd80,56996e2a4475d1b13355e878feafc9db5e984c646685c4b6c131ba01b8a527bb
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6a97befc29e3.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_6a97befc29e3_crop.jpg,T-shirt/top,cropped,ok,foreground,10,0,418,666,16a6ec2de6ae888aef3f79f5bb5effa7dc310ceb2f9bd767cb4af45c9f79df51,8d8ec6578b160e078fef77177e27594b07cd5de8010dc9907bf996fa5798f8f2
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6ad08b12c13f.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_6ad08b12c13f_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,367,666,ee6364a7b095562093d1f6746d00d713d1e0a65120f9c6067b312202fbefb6fd,eb3119c53296ef19f486bae1608c50146bddf46b44a4cb0478b3dc514ba580fa
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6dbeb2a0681e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_6dbeb2a0681e_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,d0bc3c55aee42e42cc6b2df59ed09e1e39dee53d464103427d20b9338d248395,3953e5f0ad4aaccf86fa0d08931cf567053ac6e2b7cbbd764e20e68a80610fbc
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_6faa41f8d51e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_6faa41f8d51e_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,300,450,e9e66cb56a03d41dcc640b13e5415b55d67f66fbdabe77134fb9992081041680,f68fa4945fec27da40e65d821acf38edb23aee6b7b17d7118212971068a40791
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_725422d525a0.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_725422d525a0_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,d7f6afd9c5d5d5b639837b15bbadee9d059ee3e4ff76c059e748b1f33c4655e9,4fce2dc3d1fcbc3156015b05cf43442eb22fca1e38e88b3c38dde090d6b54134
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_7345b37a632d.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_7345b37a632d_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,8847940f99819a1bd890e75fe3795e730f6e705eb384d65ada16bc8a6b2b8cfb,7eb4524813f4e49f42d17b82cf186bf1ab14910c805b48ebe4ef2d61b0a78a5a
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_73dfa64b582e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_73dfa64b582e_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,888,1332,2fd66c907fe7f9418fe5fd8d6beb6c8f343ba0f4228122d0f7e40cd28286f1b4,41f868b3a736fbc47375f4708c49538e44b459c02d2a0cbda3f07af354ded0b3
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/meshki_tops_74c420470515.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/cropped/t_shirt_top/meshki_tops_74c420470515_crop.jpg,T-shirt/top,cropped,ok,foreground,0,0,444,666,d7f6afd9c5d5d5b639837b15bbadee9d059ee3e4ff76c059e748b1f33c4655e9,4fce2dc3d1fcbc3156015b05cf43442eb22fca1e38e88b3c38dde090d6b54134
