path,source_path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,segmentation_status,mask_area_ratio,is_duplicate,usable,input_policy,split
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/princess_polly_shirts_blouses_bc324f223132_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/princess_polly_shirts_blouses_bc324f223132.jpg,Shirt,1002,1440,RGB,9e8e78388e87626a39caf5ecdb219ba4932b762507e6fb6da8caaa63660ce7f1,True,ok,segmented,0.2275236296441653,False,True,segmented_crop,train
data/retail_images/raw/sneaker/anthropologie_sneakers_c73d9773852e.jpg,data/retail_images/raw/sneaker/anthropologie_sneakers_c73d9773852e.jpg,Sneaker,349,523,RGB,98df30c383dbf044a879f73e6fd31b6cb70cc459b85d5c2e58578f33f1dd7074,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/brandy_melville_pants_f0ca0a6c4474_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/brandy_melville_pants_f0ca0a6c4474.jpg,Trouser,187,465,RGB,d1f0c4e36649cdd6adccadd0e4c593f53f5dca5aba64a2af04d5b32710f07076,True,ok,segmented,0.2700154320987654,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_2b8437c2a06d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_2b8437c2a06d.jpg,Dress,592,1639,RGB,f55cf65d9d860b66539d5e399a43a7310d9ed399eeee7013e436f0d77c12af41,True,ok,segmented,0.1924139848246991,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_49073f7948af_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_49073f7948af.jpg,Dress,511,922,RGB,a126586d7cd8a7312ce622bd2514772f7f919cdddb93b143498bc65eefc3f9b8,True,ok,segmented,0.0691437558723804,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_9d62e4ddc65b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_9d62e4ddc65b.jpg,Dress,315,247,RGB,eb6a2252d0cb922f262f45eecb80813e4a30b8ac3e82e041bf0101851e0d833d,True,ok,segmented,0.0633933609822108,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_ab32524f3198_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_ab32524f3198.jpg,Coat,348,535,RGB,e33213fd948b2858456a20b995995c8465e0a34283b250260831a39c9da2b2b9,True,ok,segmented,0.1910666666666666,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/anthropologie_sweaters_46f9136f8360_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/anthropologie_sweaters_46f9136f8360.jpg,Pullover,289,408,RGB,650a7cf51d1355e183be5dfb0cca32cf02763b3e3a386563e570d06fbab3d5ad,True,ok,segmented,0.2162310233554487,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_effe7202148e_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_effe7202148e.jpg,Dress,202,408,RGB,2b3b44fd8252929cc2e0b47483854712bf28a6ffc79bf6822b9bab5a02dde113,True,ok,segmented,0.2096511748946731,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_page_4_d6c2a2b13b97_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_page_4_d6c2a2b13b97.jpg,T-shirt/top,522,627,RGB,ee7e44b493bfd8c89fff9bd2c2e5ab0e59becf6bc8c1df3c8b998cf0ab6addc4,True,ok,segmented,0.3299296435272045,False,True,segmented_crop,train
data/retail_images/raw/ankle_boot/anthropologie_boot_shop_529dad9aad45.jpg,data/retail_images/raw/ankle_boot/anthropologie_boot_shop_529dad9aad45.jpg,Ankle boot,349,523,RGB,4acc3f94824cd7face0c8d29ae497a1b7c7e568532f3bd3672a35fb3e89ab5f7,True,ok,not_used,0.0,False,True,raw_full_footwear,train
data/retail_images/raw/ankle_boot/princess_polly_boots_eab73135a32a.jpg,data/retail_images/raw/ankle_boot/princess_polly_boots_eab73135a32a.jpg,Ankle boot,1344,1820,RGB,dacabfd1250db447a22278a5ceda9363f3058cf26f60c32bcd3ad57082997eb5,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_b9e51d9b9728_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_b9e51d9b9728.jpg,T-shirt/top,273,321,RGB,5c22106386e58167790ab98fa5d4c3f5cc2cd038d5cdb93df24823b71485dacb,True,ok,segmented,0.2387345679012345,False,True,segmented_crop,train
data/retail_images/raw/sneaker/urban_outfitters_sneakers_f63fbaa9518c.jpg,data/retail_images/raw/sneaker/urban_outfitters_sneakers_f63fbaa9518c.jpg,Sneaker,450,675,RGB,d6ba9fc257e0dcf2fca2f2011b276bb16eabf3c4a603f08aecdcdd0a16de1d91,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_19f3164cc5f6_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_19f3164cc5f6.jpg,Coat,600,541,RGB,7607fc60ca6c97cb8ddb023621dd15a2428364eecbe5d70a3e94f720841aa215,True,ok,segmented,0.4700354166666666,False,True,segmented_crop,train
data/retail_images/raw/sandal/princess_polly_sandals_1c9f67adc31d.jpg,data/retail_images/raw/sandal/princess_polly_sandals_1c9f67adc31d.jpg,Sandal,1344,1820,RGB,58a32369b1797860f2c560ad6a510b47f51519c2369b455eaa23f0047235ffed,True,ok,not_used,0.0,False,True,raw_full_footwear,train
data/retail_images/raw/sandal/princess_polly_sandals_c114aebce15c.jpg,data/retail_images/raw/sandal/princess_polly_sandals_c114aebce15c.jpg,Sandal,1344,1820,RGB,d954cddaaae167f7c0fbbd96565439d30d0a0483c13b88d3583f59c32061a2af,True,ok,not_used,0.0,False,True,raw_full_footwear,train
data/retail_images/raw/sandal/princess_polly_sandals_3246ea0af440.jpg,data/retail_images/raw/sandal/princess_polly_sandals_3246ea0af440.jpg,Sandal,1344,1820,RGB,fd9711f1ea266712389fe2c366c897dd60afa1c82218c97696c9028219c7474d,True,ok,not_used,0.0,False,True,raw_full_footwear,train
data/retail_images/raw/ankle_boot/princess_polly_boots_42c9294f77ac.jpg,data/retail_images/raw/ankle_boot/princess_polly_boots_42c9294f77ac.jpg,Ankle boot,1345,1820,RGB,677856e84fee88aac4059ded3329cab881111f44aea3cd036db98c526d61a067,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/anthropologie_sweaters_95a68d3a1e20_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/anthropologie_sweaters_95a68d3a1e20.jpg,Pullover,291,421,RGB,922ab9254fc367a2b6dd2090f6c95ddacf2b97e093a30772c929a207783eac84,True,ok,segmented,0.2816733962646622,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/anthropologie_blouses_236050ed9915_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/anthropologie_blouses_236050ed9915.jpg,Shirt,260,314,RGB,146dc50241e564684f775e2968fabe60c3939d4035d73b11b6b42fb8effdd91a,True,ok,segmented,0.2371923057958548,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_86dd0692787d_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_86dd0692787d.jpg,T-shirt/top,607,697,RGB,03ba56a8919da43c18b1e34c0c48970a2a46c4864876da77a1ce0b7949e321e0,True,ok,segmented,0.1435833333333333,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/princess_polly_bags_3e8b90af8cd1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/princess_polly_bags_3e8b90af8cd1.jpg,Bag,423,618,RGB,9e6743d8c1ccf0260c23067743352944924b75781194272b27fa918c0ebf5c5f,True,ok,segmented,0.0390163036368393,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/anthropologie_dresses_f34b47920890_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/anthropologie_dresses_f34b47920890.jpg,Dress,187,462,RGB,df8b9320f40f720e60c05af4731f2e53b692c1456f2c3c663d1d36a3efd0e3e8,True,ok,segmented,0.2189210363398291,False,True,segmented_crop,train
data/retail_images/raw/ankle_boot/anthropologie_boot_shop_f997f1675cfc.jpg,data/retail_images/raw/ankle_boot/anthropologie_boot_shop_f997f1675cfc.jpg,Ankle boot,349,523,RGB,00df689eadbf287cbae438bcbcff18fe2041dbb606b4dd91a646c18d96489f21,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/reformation_dresses_b5c8b68dfd39_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/reformation_dresses_b5c8b68dfd39.jpg,Dress,170,439,RGB,196c531df383ceb04d0981bc56456f0022b2c8d0dada079e92d29b552124822d,True,ok,segmented,0.0553875,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cce36b8b64a2_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cce36b8b64a2.jpg,Trouser,727,1252,RGB,b080264f0dde6820ea0eddeaf7f1b9cdd5440cd048b053729e2593ab2485bd09,True,ok,segmented,0.1485122966465176,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_04b694269dae_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_04b694269dae.jpg,Dress,537,1523,RGB,6fad0829e0b4fe0e7553c24766e995ad69a47892fa244ae19172abf93c665028,True,ok,segmented,0.1009578591051805,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_7b6c98e7a4e8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_7b6c98e7a4e8.jpg,Trouser,618,1663,RGB,e1f2835e70be5b6b0d76347e78f740f32390e047b3bded80a76dc66c7938fff4,True,ok,segmented,0.2267182594191522,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/reformation_tops_e226bdd57eeb_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/reformation_tops_e226bdd57eeb.jpg,T-shirt/top,392,478,RGB,6c7fff6a719b96c74a780e094318ea7b8129e38eecf91fac6b1001df193f9a57,True,ok,segmented,0.1864458333333333,False,True,segmented_crop,train
data/retail_images/raw/ankle_boot/princess_polly_boots_b0cd4cf4ad8e.jpg,data/retail_images/raw/ankle_boot/princess_polly_boots_b0cd4cf4ad8e.jpg,Ankle boot,1344,1820,RGB,9206f7062ff3e4c0489f79a52bfe62e7dbd099a6483fc93ebee278bdfa084d09,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_db59abe93497_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_db59abe93497.jpg,Bag,349,462,RGB,f997f82e4a7cb231a1753e68ada4c21c21f38545a2a71268e1641c0edcb0c193,True,ok,segmented,0.2919403704657393,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_cbad5d782328_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_cbad5d782328.jpg,Coat,359,682,RGB,e8d648c6cfd02240c5b437564a5573f100776a9f99d324593448cdaa5e2113cc,True,ok,segmented,0.22264375,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_4ada95b194a7_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_4ada95b194a7.jpg,Dress,1291,1403,RGB,7392992def05a591bca5e75a245d8b839a60830e2dcce4932193439811231eb1,True,ok,segmented,0.2290284863945578,False,True,segmented_crop,train
data/retail_images/raw/sneaker/anthropologie_sneakers_43bcebccb7ee.jpg,data/retail_images/raw/sneaker/anthropologie_sneakers_43bcebccb7ee.jpg,Sneaker,349,523,RGB,d7256c8db87bd7b697c7449a5ab59bbc8d0f86d3715ca720ea3b46c7318bd2d4,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_outerwear_85f357ee99b8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_outerwear_85f357ee99b8.jpg,Coat,193,363,RGB,d4a4d5115fa53826d31c2ea893739d8b3d83ccddf188b276764290b62e062fe7,True,ok,segmented,0.0805395833333333,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/princess_polly_shirts_blouses_42af4c135dc4_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/princess_polly_shirts_blouses_42af4c135dc4.jpg,Shirt,992,1293,RGB,b929574fa8cf575d46d69950a3ca1e05effae024817b122e4aeb7af3d6c0814b,True,ok,segmented,0.2430945046330604,False,True,segmented_crop,train
data/retail_images/raw/ankle_boot/princess_polly_boots_70339ca2446e.jpg,data/retail_images/raw/ankle_boot/princess_polly_boots_70339ca2446e.jpg,Ankle boot,1344,1820,RGB,02e4e4d71d710de57e02d7b9ae17a6d43e3174154f403b732167ce436ec9022e,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_48e79b72cd95_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_48e79b72cd95.jpg,Bag,293,372,RGB,3081ff269ed1ac746f5b6de7e02f9d3b011bef693031f0b89b64e4cdef8c643a,True,ok,segmented,0.1160321486684161,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_f8c4429dc9f3_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_f8c4429dc9f3.jpg,Coat,266,552,RGB,2b41510cf036badbe5196e5a36bea294cf9af0e0429bad755af047925b6475ef,True,ok,segmented,0.1188541666666666,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_3a262db23aaa_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_3a262db23aaa.jpg,Trouser,562,1316,RGB,22dfe92f611360cfe7ff14115bae4bad47fac62d75a579b2c62b0233aebd2fe0,True,ok,segmented,0.1695069296864952,False,True,segmented_crop,train
data/retail_images/raw/ankle_boot/anthropologie_boot_shop_75d57b16cfba.jpg,data/retail_images/raw/ankle_boot/anthropologie_boot_shop_75d57b16cfba.jpg,Ankle boot,349,523,RGB,00c3ece898a2eb212916e08b727f560b188d5ab01a347f68b64ecc775bcdb1d7,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_ef906f307221_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_ef906f307221.jpg,Bag,343,319,RGB,ea5b11e214e76dc177158a36ab9c3538e955750cdad092f3d7a8f2894f93df09,True,ok,segmented,0.1390040925452124,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_d2dd2be1fe14_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_d2dd2be1fe14.jpg,Coat,214,309,RGB,a4bc177793bd17cd7b22d743ba59442070861893eef52b3113b357b1b2961127,True,ok,segmented,0.0531520833333333,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_7aa9c756d8cf_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_7aa9c756d8cf.jpg,Bag,314,219,RGB,442609b6eb01dab776a9a77a07e48837d264e7e96fd91cbf321570ef0af5ed3b,True,ok,segmented,0.1828551392396741,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/coat/reformation_jackets_and_coats_affdaefd465e_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/coat/reformation_jackets_and_coats_affdaefd465e.jpg,Coat,571,541,RGB,a1dc855c76ccfd6f142bd6d6aba05bf1e4b1a7e4f66a5909653d0b53ef83080d,True,ok,segmented,0.4517583333333333,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/free_people_blouses_90ec509b5800_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/free_people_blouses_90ec509b5800.webp,Shirt,197,226,RGB,9d5cca83f9a754db0c3039fe1c7803ee51cd936737e18bacd1d234790d5e9c9c,True,ok,segmented,0.0298668142247448,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/princess_polly_dresses_9ee7524bb046_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_9ee7524bb046.jpg,Dress,614,189,RGB,6adb2d7c5cb74e3274eb77d2ede2624782370919e5d6042bbdb33221f8f8690e,True,ok,segmented,0.0545443558133913,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_5bd1bbb56ac1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_5bd1bbb56ac1.jpg,Trouser,552,1285,RGB,8bf50ef6555dcaf09732882418267bd38132955fec500ea24e1fc5d547ac4a2f,True,ok,segmented,0.1582720107273678,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/pullover/reformation_sweaters_6efc14599891_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/pullover/reformation_sweaters_6efc14599891.jpg,Pullover,580,647,RGB,8d600e05ff75236ebdffbe0d93d37097db4bade29c264ae3b92008c53077b06e,True,ok,segmented,0.4775041666666667,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_8c928f9330de_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_8c928f9330de.jpg,T-shirt/top,180,237,RGB,b924e876e09868991cabdae5d1139f6e0c7a5f734f8c518516547107a5fb7980,True,ok,segmented,0.1117798353909465,False,True,segmented_crop,train
data/retail_images/raw/sandal/urban_outfitters_sandals_e2c58e379357.jpg,data/retail_images/raw/sandal/urban_outfitters_sandals_e2c58e379357.jpg,Sandal,450,675,RGB,47f0b6b8e3d21898950ab9612c698846b7f97a8f528fc65fe7ac50063958c46e,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_e39f833af212_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_e39f833af212.jpg,T-shirt/top,231,284,RGB,52aecaf91a8f54c4ac5edba13cf9b390ab253a1cf1d5fff3e08880f6a1516687,True,ok,segmented,0.1546862139917695,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/urban_outfitters_shirts_blouses_48f5085dc1f4_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/urban_outfitters_shirts_blouses_48f5085dc1f4.jpg,Shirt,345,395,RGB,5ba58ace703c5ec51efe9fc7f51adedaaa8c47474cf5c64383c829e1a3a50468,True,ok,segmented,0.3330356604776279,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/princess_polly_bags_27010bdc1e3c_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/princess_polly_bags_27010bdc1e3c.jpg,Bag,642,915,RGB,7c3ba4b09b89bc4fb3f3123e3d1ea40f5a22885abc63dddcb7c249560d16b250,True,ok,segmented,0.1021826759549973,False,True,segmented_crop,train
data/retail_images/raw/sandal/anthropologie_sandals_6160a08db2e2.jpg,data/retail_images/raw/sandal/anthropologie_sandals_6160a08db2e2.jpg,Sandal,349,523,RGB,fcd39e8425e317ebe4213e3bbb2f9136b25aa2764d8f838755c1d37ffb11c594,True,ok,not_used,0.0,False,True,raw_full_footwear,train
data/retail_images/raw/sandal/anthropologie_sandals_6fc670011928.jpg,data/retail_images/raw/sandal/anthropologie_sandals_6fc670011928.jpg,Sandal,349,523,RGB,b04893c123531f0de5d49cf30eeecdfaf18465b8d5b3b19a288925f9db501fa2,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_e98d794d0fc6_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_e98d794d0fc6.webp,Bag,316,515,RGB,4d8d2ed42c09a5378c9a7b0368208c3dfacfe06d93d43528ead3b5b850430052,True,ok,segmented,0.0864310485571997,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/bag/anthropologie_bags_259d6db29d89_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/bag/anthropologie_bags_259d6db29d89.jpg,Bag,330,463,RGB,8814186b0ee4aaf8916eee4349d63695e80b8002d97b6a6e016d9ed8255484d9,True,ok,segmented,0.0383121401217354,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/anthropologie_blouses_659307e7bad8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/anthropologie_blouses_659307e7bad8.jpg,Shirt,349,359,RGB,7d3892b2d26fe815b516031ac7586d3644aa29ca5fe1d6a03f8b979df62e187e,True,ok,segmented,0.3500358851019301,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/princess_polly_shirts_blouses_d353c2006c3b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/princess_polly_shirts_blouses_d353c2006c3b.jpg,Shirt,1344,1820,RGB,5a738f57dc03d3c3755d6472aabeb62828638864575b8d9a1e46f65313169693,True,ok,segmented,0.5379235347985348,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/anthropologie_blouses_ff15edc7f0db_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/anthropologie_blouses_ff15edc7f0db.jpg,Shirt,340,351,RGB,1ecf30c31e646f5eaa5ddb3b4a8a997132a553e8d005d7e6dcc1208b844016ce,True,ok,segmented,0.3394675856174703,False,True,segmented_crop,train
data/retail_images/raw/sneaker/anthropologie_sneakers_eb70710cb511.webp,data/retail_images/raw/sneaker/anthropologie_sneakers_eb70710cb511.webp,Sneaker,349,523,RGB,adbd65d9f7cf15fd017b1f412298f8a92169920e09697c6fa8993a2b747923f5,True,ok,not_used,0.0,False,True,raw_full_footwear,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/shirt/anthropologie_blouses_c73eabb50648_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/shirt/anthropologie_blouses_c73eabb50648.jpg,Shirt,339,389,RGB,41bcae2550dec8db7110bdebcdc783fea5039e16a36e5bbd06320efeb04395d5,True,ok,segmented,0.3146602968327973,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_127c40606224_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_127c40606224.jpg,Trouser,655,1747,RGB,4e1128397147975ca5bc82b771088f75f67f3e9ac0a0b21199aed8410d80639b,True,ok,segmented,0.27357655114127,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/t_shirt_top/brandy_melville_tops_c7280abc2001_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/t_shirt_top/brandy_melville_tops_c7280abc2001.jpg,T-shirt/top,220,302,RGB,02fb85a2358feeb892c13ab850c0dc1409549f0f4692e4e845915967985309a4,True,ok,segmented,0.0843597560975609,False,True,segmented_crop,train
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/dress/reformation_dresses_1754474d9677_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/reformation_dresses_1754474d9677.jpg,Dress,200,667,RGB,331c19fe231441b765c977f4ac37c72c7d32e38797afd887547fc1ecd044adc3,True,ok,segmented,0.1299729166666666,False,True,segmented_crop,train
