path,fashion_mnist_class,width,height,mode,sha256,is_valid,validation_message,is_duplicate,usable,split,simplified_class,source_path
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_8c4b326032f2.jpg,Bag,1344,1820,RGB,9c704cec6952b28fae21e90f874ee4deac4d5f0264fa22bf03d59f01e1e85db4,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_8c4b326032f2.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_917dd9795b8a.jpg,Bag,1345,1821,RGB,7c3e225edf9e7b56759336f4c8eb2d7b6a6fa85b882bdb039a2a3119946931c9,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_917dd9795b8a.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_9d008d27eca4.jpg,Bag,1345,1820,RGB,83c34b7f15246fe72f1c920d5f2ecf955e13db64e8337d81270f8dcc11689c23,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_9d008d27eca4.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_9e74cada2cc9.jpg,Bag,1345,1821,RGB,b07b66f8f0d9d762787b95bee505a6c96cbdd9ee05562246025e6a8f1e02b232,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_9e74cada2cc9.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_a41034da5f8e.jpg,Bag,1344,1820,RGB,0e819afd1ae8b6f701b892410ababb3edd363a678783dc59a127c030d97fc24a,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_a41034da5f8e.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_a65d0b51a327.jpg,Bag,1346,1820,RGB,ce38e017b7f27c97c0ecc5e42afb77faed00e6a36719eafab1dbe28d42da6873,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_a65d0b51a327.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_b23c6a57d29f.jpg,Bag,1345,1820,RGB,aafae3f6d5fc9ebcbab72a7b7627ba2aac33cd7765f1072e19558d4aafb90d4a,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_b23c6a57d29f.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_b80c60ff893a.jpg,Bag,1345,1820,RGB,1122a5c8b5b425786093071ac6339f0ed5bdac39bfa28ad565df6ffe3801463e,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_b80c60ff893a.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_bf88a75fcca9.jpg,Bag,1345,1820,RGB,8705bdd727ec987badb1ad66d5ce65c077be75b0c96923a9cfc0be608aba3523,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_bf88a75fcca9.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_bfb432dadd64.jpg,Bag,1344,1820,RGB,161b0d45af3b2ed5fa9a4afa1552ab028df045b0a54c55b03b891fb0a11709ad,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_bfb432dadd64.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_c1acb4a8ab5a.jpg,Bag,1344,1819,RGB,7264e269654e65d5062f29b8ff624e47aac13ca20deb858aad7c0bb9fd1645a8,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_c1acb4a8ab5a.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_c239e2a194eb.jpg,Bag,1344,1819,RGB,c1d2695c237035e14a52e7b25e8f3a8fa6c0ea0542628a78b40e90ac8bd49add,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_c239e2a194eb.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_c54010f6776f.jpg,Bag,2352,3184,RGB,0b99ac9ccdea352b2797f039d94e7e7da6ef4bfe3270be5e72dd89791880984d,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_c54010f6776f.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_c6919750a2b3.jpg,Bag,1344,1820,RGB,538e9dc9c4ec4144c81d28c1157438de8a646743a4afdab9094ca4b306f1247a,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_c6919750a2b3.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_d22b28ae9f44.jpg,Bag,1344,1820,RGB,ab35e2f4c4d9a224c295eb640ec3516046bed714c0c6fad210dbf3f17b88598e,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_d22b28ae9f44.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_d2b62a45285e.jpg,Bag,1344,1820,RGB,48032c53d2d0db3379d724dcfe22bc22e72244320d7d185c8c3dd00000109757,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_d2b62a45285e.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_d7019afe5d18.jpg,Bag,1344,1820,RGB,4eb91ea321c58bb8eaf18a971af51e66469e915072c4ef3ed5e8236429d7105a,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_d7019afe5d18.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_e53196fae30f.jpg,Bag,1345,1820,RGB,75a0ccfcf848d525bd3f2b9da06472d3e92775f86f8710fb4996df27da23463c,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_e53196fae30f.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_f42ae67afda4.jpg,Bag,1344,1820,RGB,397618158e8ab100b947eb508ea9fd3f35a958d7bbe7cc460317507a45c6146d,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_f42ae67afda4.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_fa228ea833c1.jpg,Bag,1345,1820,RGB,464fa46a400b740467fe2b64f17ed30c8233e52cb9706c1de5b8abd3a8189d76,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_fa228ea833c1.jpg
data/retail_images/simplified6_raw_full/bag/bag_princess_polly_bags_fc2686a7edeb.jpg,Bag,1345,1820,RGB,76c082400953e42d71856a9a913128bf735679e4e0bd2d7e92784f5abb68e5f5,True,ok,False,True,train,bag,data/retail_images/raw/bag/princess_polly_bags_fc2686a7edeb.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_03739bd32419.jpg,Dress,349,523,RGB,43fc9cf7ee6a39284c1698be0cda5a2b2d56e253ffb0bd386474c1144576871e,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_03739bd32419.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_0e959bea8724.jpg,Dress,349,523,RGB,0098de8bd5f0a40352fe17c36d9827dfe5f577cbf6e25d1c8800f86dbcd74e98,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_0e959bea8724.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_107b1f57e15f.jpg,Dress,349,523,RGB,41bab5d6df003c892effbbe584f448c63b6562162942c4bdb649157d1b1f972a,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_107b1f57e15f.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_1a720671e357.jpg,Dress,349,523,RGB,deada5ec8b3afb8fdbfdb26daa7db13d604e13e3fbc2b7fb578f15680fee3f37,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_1a720671e357.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_38414873a0d9.jpg,Dress,349,523,RGB,788baa75800fd839f4733efecfeb30e85e3a91b58b61c1a27d83b730149a0e91,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_38414873a0d9.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_3d72579929c8.webp,Dress,698,1046,RGB,2e4697ee96834943c0fc35016a0fd13bdb50f611012e8413eb651fe50af2c39e,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_3d72579929c8.webp
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_55612251baec.jpg,Dress,349,523,RGB,cc669e5ccc67976bd04713ce4c379cc28c1a19a96000436ff8dc21b379eaba45,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_55612251baec.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_7dac61d21fde.webp,Dress,698,1046,RGB,5cea83eae837a2db063c5164ae4cc8a6ae1fd898d9539a842f5df029a170602b,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_7dac61d21fde.webp
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_8930bf052ee9.jpg,Dress,349,523,RGB,321dfce03ad176381c99a54c2b5ea45604b468a30243fb5f21831d12ab3b50cc,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_8930bf052ee9.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_90042e7bfb3b.jpg,Dress,349,523,RGB,d015d524aa889e02484f1782c1c290b48b2ba56574905360666dd059bc4d7b18,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_90042e7bfb3b.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_906abde74b35.jpg,Dress,349,523,RGB,44f506d3468e548b53fc8d7d21ade2e4bf699733ae10d3bfc91caea85cd226da,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_906abde74b35.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_92237ad3185a.jpg,Dress,349,523,RGB,c79c5fbe961fb46d859e5021b33a1d0ba7f56da918450dbd234e65b4e3a5d700,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_92237ad3185a.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_9d62e4ddc65b.jpg,Dress,349,523,RGB,5580a82278fdc9504069112c913e0ce828a341f0e4035903eeabf062366f9c8d,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_9d62e4ddc65b.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_9e283d1db6f3.jpg,Dress,349,523,RGB,9d5860c4f545e683c093753a5469ceb3bbae4617001a9ad8d88793b4fe931640,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_9e283d1db6f3.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_9f0301d40c25.jpg,Dress,349,523,RGB,78d6aaf3b7fca397592351a3ac040a7c886cfbcd1335d270ae18cb39f86c9051,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_9f0301d40c25.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_a41ae77bf8f5.jpg,Dress,267,400,RGB,221623409fa6d96a050e272f48162a7446027d2ebc58fb1123af391edcbb4e83,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_a41ae77bf8f5.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_a97f6f082a46.jpg,Dress,349,523,RGB,8005f92e08a4e99288fe84686e43f2fc0441e2f20c2e5c6f958f820cba92ff1e,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_a97f6f082a46.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_be35cabe0416.jpg,Dress,349,523,RGB,8a4ba33b7e893a1d916fa0a40320dbd40b3ec57d94d291e09ec49bbdb0c1a05a,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_be35cabe0416.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_c136ed4afdfe.webp,Dress,349,523,RGB,963b174147120df49dc38a60cd547fa6cc7b4e59a64a490a161b57bb4cca38b7,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_c136ed4afdfe.webp
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_c9038e3b13de.webp,Dress,349,523,RGB,197d89f315c070cbb5ab260cc9e4230decd11c64b8d9c42696d1ffefd75cd013,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_c9038e3b13de.webp
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_d586b0c1bd86.jpg,Dress,349,523,RGB,80763e0ae883bfb941ef389b09abc229f44e21eca2dd4fe411aa3fea522e2b0e,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_d586b0c1bd86.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_d80ce7d56813.jpg,Dress,349,523,RGB,ec0638c3c1d78000f48749073ce5890dba0ec75f962f3ef4999baeff38c24050,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_d80ce7d56813.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_effe7202148e.jpg,Dress,349,523,RGB,52ac29db3d9f74b4d6778fd3e7137ff53dd6c340c4fa1a2ec4af7cb4cbf50e3d,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_effe7202148e.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_f2ce4408648d.jpg,Dress,349,523,RGB,a87b2116eabb70e65b5a87c564b7cb10bb896a8084afec1781794c4e5b6014f9,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_f2ce4408648d.jpg
data/retail_images/simplified6_raw_full/dress/dress_anthropologie_dresses_fe2ab9ab1c13.jpg,Dress,349,523,RGB,9df52e6fe767afcbcffaebbdf54343ad655a0f4438dbcee2f89657be2b8f864b,True,ok,False,True,train,dress,data/retail_images/raw/dress/anthropologie_dresses_fe2ab9ab1c13.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_04b694269dae.jpg,Dress,1344,1820,RGB,22504946cf69df9f142f836c2c04af191b85d433900bf534a784c53ba05e26a9,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_04b694269dae.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_16bd05f57460.jpg,Dress,1344,1820,RGB,f6532f6c2457acdf0a4b4510feeab176bc521bf95f9f818b6ee3c83bbb4b7519,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_16bd05f57460.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_2288645bbfe9.jpg,Dress,1344,1820,RGB,a3798a21e6279ef95ffa2f46722e52e3b16d5402b40ea6a45a59e3d41b43000a,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_2288645bbfe9.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_3b244e396b7a.jpg,Dress,1345,1820,RGB,6faf033d25ad605bcbe6d13609da246a4459177d2b442e6e3a45a87f918b1c35,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_3b244e396b7a.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_3cf853b30f46.jpg,Dress,1345,1821,RGB,b6e6e0b67ca8935583d155bf404842a806bc962bcf7458596276f229cf717fd2,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_3cf853b30f46.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_48235fb927fe.jpg,Dress,1344,1820,RGB,f5fbbc9d354c2247d9d2145359797287366ded160c12ecb122d583818116d600,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_48235fb927fe.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_49c45731c55c.jpg,Dress,1345,1821,RGB,b7678b15bf00f80e1871dbe6bce647ae124a04026142d4c9360a0cfef33494e5,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_49c45731c55c.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_4ada95b194a7.jpg,Dress,1344,1820,RGB,d528cf8237ca130c8334cf7a419e792b860e250b5ad21b8d1ca5e273a1bdcb8f,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_4ada95b194a7.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_530040a5b529.jpg,Dress,1344,1820,RGB,91bb8c9ce18dd123b7ed73fff2a3564e47a613470b687c79f442b216102a5583,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_530040a5b529.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_531c29fce30e.jpg,Dress,1345,1820,RGB,a7892c36215872d2a80e0e612bbef65eba99e372311863ed736d3da98efeb65e,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_531c29fce30e.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_57f83e80ef51.jpg,Dress,1344,1820,RGB,309005a2ca4cc35d569c1e44bb1d1269e4b7cb3eb2874d82edf08a3227fa7fd2,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_57f83e80ef51.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_5c9715103bfd.jpg,Dress,1345,1820,RGB,4a3ca25db03a19f50d7aee30a8e27ecc554c86770e78450744cf23fcc4a2c2ec,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_5c9715103bfd.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_644d2e36868a.jpg,Dress,1344,1820,RGB,d954e3f328e06adea9da010be836e6c4e99a6f0ba6ebfc3515014866bd73c71e,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_644d2e36868a.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_6d79938a812a.jpg,Dress,1344,1819,RGB,7a854f4555a710d1e79ee319432407d7f62e7e5c73e8476a1b3d30aae62034bd,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_6d79938a812a.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_74b5f97df124.jpg,Dress,1345,1821,RGB,5bf2ec2f6cf901a0037cdabfa0934a6fda0c9642e67fc7cec1dc81329c75c77c,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_74b5f97df124.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_9c2b9cbd8fe0.jpg,Dress,1345,1820,RGB,04c7628b6d36d389f9e9730ee2831ba8e8e3ea94fb69a8a0a6b1f08a5f4263c2,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_9c2b9cbd8fe0.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_9dc2864756e0.jpg,Dress,1345,1820,RGB,84a10f7df14125e0b95186102b21c58c6557b02b4b780231f2f6ec2331bc383f,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_9dc2864756e0.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_a088d7e0db79.jpg,Dress,1345,1821,RGB,28fc67c11aa736248ae992f05352e8bf9bc3b0576d8be73f5ba9fa522891aa09,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_a088d7e0db79.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_a761db4771b8.jpg,Dress,1344,1820,RGB,d564cf48f762c340e8a9b6dccbb41948671610afb5539c41aa71ff35fa10f48c,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_a761db4771b8.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_b1c141c079e8.jpg,Dress,1344,1820,RGB,e5bf8b54fdf7d860ea16fc42a0593ef5830093b4d5fb48ee4c20afb373479a9b,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_b1c141c079e8.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_b235da9bde7c.jpg,Dress,1344,1820,RGB,b4f0d9d233ba00b3af27dde119f827e1e5990c47d6681429b90f7012b217a71c,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_b235da9bde7c.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_c29a48622ee9.jpg,Dress,1344,1820,RGB,0edc6e0d48cb6c896fdd42abc82286f5eb86417bfe5d809f892755864d891ec8,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_c29a48622ee9.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_c980e89bde47.jpg,Dress,1344,1820,RGB,2056a18c6081417d640c19859a92e6357c2835e432a34bb9223b8df0a421b28f,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_c980e89bde47.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_cbe8bcc60c0d.jpg,Dress,1345,1820,RGB,40e9e3ceab5d87a1cd3238d88a01958150230c488b014d1e7fa5d1a589e77e54,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_cbe8bcc60c0d.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_cc2b3cbecd36.jpg,Dress,1344,1820,RGB,2da07c02e3700e60020d0962357d9b07d84156a60d98049c34bbc9b66c428e6d,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_cc2b3cbecd36.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_d8e65a2a445f.jpg,Dress,1344,1820,RGB,68fcd7a7babd8850917b2d59bb358eb4063cf785aedcc688c4d2bc0d5ea5ec85,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_d8e65a2a445f.jpg
data/retail_images/simplified6_raw_full/dress/dress_princess_polly_dresses_eb57701c117a.jpg,Dress,1345,1820,RGB,c2cad1aeeb0cbd0e346ba6a8a5e56432a9efe940f07e2a123c79b6c6a7627c73,True,ok,False,True,train,dress,data/retail_images/raw/dress/princess_polly_dresses_eb57701c117a.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_039fe2eae544.jpg,Dress,600,800,RGB,0f533968527852c44901438430f2fff1370202755249e382363eb52b9daed62a,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_039fe2eae544.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_091796faa073.jpg,Dress,600,800,RGB,1cd2d706eb19a0e8c895b25e101ea8b408946ec21715e9305768e74dd345f1df,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_091796faa073.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_1754474d9677.jpg,Dress,600,800,RGB,b15bb848b5e37e039e08bf782b1158b2c4bd201df8b20ea351d4519237c3937d,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_1754474d9677.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_221f975bbb23.jpg,Dress,368,491,RGB,d2b0c57e8eede55a1c938aaa82631d22eeeb1aec4239765d66f55029d17248e7,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_221f975bbb23.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_2389feb43a96.jpg,Dress,600,800,RGB,7ba39b9b9142946cc38834aa6c875ab65c16eb9522581e3d7c8e8b4195789d56,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_2389feb43a96.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_2648b19a152a.jpg,Dress,600,800,RGB,dfef2734cf7946fa08d35deb6ac1dfa45999cefc694f336acc342a26b4bf62e5,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_2648b19a152a.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_39f2661032b0.jpg,Dress,600,800,RGB,7bbbfc19b5e4d722326965e0a80e319972be78a5485877fdfb14c3aebd7a8502,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_39f2661032b0.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_3a093c6971d9.jpg,Dress,600,800,RGB,e590447403687f94cf09d40ebfe13dac3add864a2d05481793b300b505f7218e,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_3a093c6971d9.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_4c596e7982a4.jpg,Dress,600,800,RGB,1f816768efac6ab63f1973bf17a3fc61dfc133c3b8914b21014d85e5caa3d712,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_4c596e7982a4.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_508374da0950.jpg,Dress,600,800,RGB,fcb6f8037b5d86d1ef05a9f74c994a0b600c32d16cf1b634b2699b0e3ca52538,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_508374da0950.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_697b69729137.jpg,Dress,600,800,RGB,2a9c8eb4d700b3120b80b951ccce0635fd369d2ec5162f2927ac1d41fa38f43b,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_697b69729137.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_6a21db345b62.jpg,Dress,600,800,RGB,d712e3d3b0bdde7a186a56b7af3b51291eb58dfb893cb552f2a8301c2f4edfe9,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_6a21db345b62.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_6f25b97744be.jpg,Dress,600,800,RGB,5318b2f31e40ff7b6d7d238f19216978d21693f72b944c5ad16a424aaca4aa0d,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_6f25b97744be.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_705ec6569b59.jpg,Dress,240,320,RGB,6d8dc9e097b0f0630826469f35a0b59304296b0731fedc15350809e6292e4888,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_705ec6569b59.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_71e18755ec0a.jpg,Dress,600,800,RGB,fa92fc415462e2a1505da8c7233af2d96f29788a8f19e6e9edbc02e4971af7d8,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_71e18755ec0a.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_75465779997b.jpg,Dress,600,800,RGB,6e45bf4a2450cea30ea44474f1814d706e723b7e1431868b8c4cb698c4f32920,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_75465779997b.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_837c8d323b64.jpg,Dress,600,800,RGB,1180d2cd77e355c2868436521dc0872a52db020c9120c62132dcc05a749d9184,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_837c8d323b64.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_84972b1acf7f.jpg,Dress,600,800,RGB,71393499bed1d03cdbab020fa2929c6bb0b28af17c215492dfc37421aaad1fcc,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_84972b1acf7f.jpg
data/retail_images/simplified6_raw_full/dress/dress_reformation_dresses_84fc5d9ad427.jpg,Dress,368,491,RGB,6d6e3e497ef9719c4100f4a8a236209f9e7e03464597b3a1dc2617826753a8a3,True,ok,False,True,train,dress,data/retail_images/raw/dress/reformation_dresses_84fc5d9ad427.jpg
