source_path,segmented_path,overlay_path,fashion_mnist_class,target_labels,matched_labels,mask_area_ratio,left,top,right,bottom,status,message,model_id,output_mode
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_69a58c9121f9.png,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_69a58c9121f9_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_69a58c9121f9_overlay.jpg,Trouser,Pants,,,,,,,fallback_copy,missing_target_mask,mattmdjaga/segformer_b2_clothes,copy
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_6b27ab62bda1.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_6b27ab62bda1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_6b27ab62bda1_overlay.jpg,Trouser,Pants,Pants,0.0926718233578102,477.0,620.0,844.0,1821.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_73a33c3ef9a4.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_73a33c3ef9a4_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_73a33c3ef9a4_overlay.jpg,Trouser,Pants,Pants,0.0270469485871271,271.0,1077.0,982.0,1523.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_79ab5083d755.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_79ab5083d755_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_79ab5083d755_overlay.jpg,Trouser,Pants,Pants,0.1094972363945578,449.0,628.0,853.0,1788.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_7ab8721fe524.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_7ab8721fe524_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_7ab8721fe524_overlay.jpg,Trouser,Pants,Pants,0.0961902038481964,348.0,682.0,915.0,1761.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_7b6c98e7a4e8.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_7b6c98e7a4e8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_7b6c98e7a4e8_overlay.jpg,Trouser,Pants,Pants,0.2267182594191522,360.0,156.0,978.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_7e12f651b031.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_7e12f651b031_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_7e12f651b031_overlay.jpg,Trouser,Pants,Pants,0.1873430141287284,439.0,284.0,974.0,1809.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_7ef1130d9450.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_7ef1130d9450_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_7ef1130d9450_overlay.jpg,Trouser,Pants,Pants,0.0893899627158555,322.0,439.0,1114.0,1236.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_7f5ef93dbd22.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_7f5ef93dbd22_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_7f5ef93dbd22_overlay.jpg,Trouser,Pants,Pants,0.1158266269046938,414.0,657.0,1143.0,1814.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_889ce53cd678.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_889ce53cd678_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_889ce53cd678_overlay.jpg,Trouser,Pants,Pants,0.1358103577969649,430.0,651.0,951.0,1809.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_8e86a552f46f.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_8e86a552f46f_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_8e86a552f46f_overlay.jpg,Trouser,Pants,,,,,,,fallback_copy,missing_target_mask,mattmdjaga/segformer_b2_clothes,copy
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_8f97f1c442a7.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_8f97f1c442a7_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_8f97f1c442a7_overlay.jpg,Trouser,Pants,Pants,0.1647691431441117,412.0,537.0,980.0,1813.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_91ce63e17844.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_91ce63e17844_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_91ce63e17844_overlay.jpg,Trouser,Pants,Pants,0.2267182594191522,360.0,156.0,978.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_91f23dcf74df.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_91f23dcf74df_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_91f23dcf74df_overlay.jpg,Trouser,Pants,Pants,0.0916862899005756,489.0,710.0,853.0,1751.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_9261cbc9e5d6.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_9261cbc9e5d6_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_9261cbc9e5d6_overlay.jpg,Trouser,Pants,Pants,0.2370020604395604,172.0,168.0,1202.0,1489.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_92b582969b4b.png,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_92b582969b4b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_92b582969b4b_overlay.jpg,Trouser,Pants,,,,,,,fallback_copy,missing_target_mask,mattmdjaga/segformer_b2_clothes,copy
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_9916e69b983b.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_9916e69b983b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_9916e69b983b_overlay.jpg,Trouser,Pants,Pants,0.1956522094819236,321.0,296.0,896.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_a21002373cb8.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_a21002373cb8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_a21002373cb8_overlay.jpg,Trouser,Pants,Pants,0.1188632424123495,460.0,368.0,879.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_a32d4cd39a31.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_a32d4cd39a31_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_a32d4cd39a31_overlay.jpg,Trouser,Pants,Pants,0.1619420727970913,313.0,560.0,1008.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_a573a77206a2.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_a573a77206a2_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_a573a77206a2_overlay.jpg,Trouser,Pants,Pants,0.1518361780875331,451.0,597.0,928.0,1821.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_a71acf17afad.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_a71acf17afad_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_a71acf17afad_overlay.jpg,Trouser,Pants,Pants,0.1312900641025641,439.0,530.0,941.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_aa1f411573b1.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_aa1f411573b1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_aa1f411573b1_overlay.jpg,Trouser,Pants,Pants,0.1189991384426246,310.0,819.0,891.0,1916.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_abce4b849aa1.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_abce4b849aa1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_abce4b849aa1_overlay.jpg,Trouser,Pants,Pants,0.0683863719923199,487.0,660.0,891.0,1396.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_acec45a617fc.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_acec45a617fc_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_acec45a617fc_overlay.jpg,Trouser,Pants,Pants,0.1279443027210884,338.0,523.0,936.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_ad871fe7d27e.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_ad871fe7d27e_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_ad871fe7d27e_overlay.jpg,Trouser,Pants,,,,,,,fallback_copy,missing_target_mask,mattmdjaga/segformer_b2_clothes,copy
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_addf8e9ba6df.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_addf8e9ba6df_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_addf8e9ba6df_overlay.jpg,Trouser,Pants,Pants,0.1158480915730778,440.0,630.0,910.0,1752.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_b31d6ef402f0.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_b31d6ef402f0_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_b31d6ef402f0_overlay.jpg,Trouser,Pants,Pants,0.2938824004948464,330.0,0.0,1046.0,1821.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_bbf5cb0938f5.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_bbf5cb0938f5_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_bbf5cb0938f5_overlay.jpg,Trouser,Pants,Pants,0.2998255647698027,213.0,0.0,1280.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_bc038cc3603c.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_bc038cc3603c_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_bc038cc3603c_overlay.jpg,Trouser,Pants,Pants,0.0882064364207221,430.0,816.0,827.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_bcae99b5a43b.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_bcae99b5a43b_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_bcae99b5a43b_overlay.jpg,Trouser,Pants,Pants,0.0785685668498168,468.0,667.0,889.0,1466.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_bceaad4f8c52.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_bceaad4f8c52_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_bceaad4f8c52_overlay.jpg,Trouser,Pants,Pants,0.1247539547901496,420.0,583.0,884.0,1821.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_bd90dad62417.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_bd90dad62417_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_bd90dad62417_overlay.jpg,Trouser,Pants,Pants,0.1015500242152935,491.0,648.0,888.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_c09093b83919.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_c09093b83919_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_c09093b83919_overlay.jpg,Trouser,Pants,Pants,0.0893899627158555,322.0,439.0,1114.0,1236.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_c12deb0a8160.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_c12deb0a8160_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_c12deb0a8160_overlay.jpg,Trouser,Pants,Pants,0.063268924384166,446.0,627.0,952.0,1365.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_c5e3be308230.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_c5e3be308230_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_c5e3be308230_overlay.jpg,Trouser,Pants,Pants,0.1129010498430141,482.0,624.0,879.0,1739.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_c9938621f3c0.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_c9938621f3c0_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_c9938621f3c0_overlay.jpg,Trouser,Pants,Pants,0.3274680304814233,244.0,0.0,1201.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cae0323621a1.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cae0323621a1_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_cae0323621a1_overlay.jpg,Trouser,Pants,Pants,0.262452715020343,262.0,0.0,1173.0,1662.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cc47c666c7d8.png,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cc47c666c7d8_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_cc47c666c7d8_overlay.jpg,Trouser,Pants,,,,,,,fallback_copy,segmented_too_small:92x64,mattmdjaga/segformer_b2_clothes,copy
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cc8037058dd3.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cc8037058dd3_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_cc8037058dd3_overlay.jpg,Trouser,Pants,Pants,0.2627534667713239,376.0,164.0,1059.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cce36b8b64a2.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cce36b8b64a2_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_cce36b8b64a2_overlay.jpg,Trouser,Pants,Pants,0.1485122966465176,374.0,557.0,1101.0,1809.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cf1211080b1a.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cf1211080b1a_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_cf1211080b1a_overlay.jpg,Trouser,Pants,Pants,0.2431545406266596,277.0,129.0,1115.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_cfedbd129498.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_cfedbd129498_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_cfedbd129498_overlay.jpg,Trouser,Pants,Pants,0.1971788063237877,454.0,245.0,1019.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_d03dfcf0aefd.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_d03dfcf0aefd_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_d03dfcf0aefd_overlay.jpg,Trouser,Pants,Pants,0.1308362269700559,462.0,690.0,946.0,1820.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_d0a9281a5efa.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_d0a9281a5efa_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_d0a9281a5efa_overlay.jpg,Trouser,Pants,Pants,0.1878002369171967,410.0,510.0,1052.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_d4c1af5dfa8c.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_d4c1af5dfa8c_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_d4c1af5dfa8c_overlay.jpg,Trouser,Pants,Pants,0.391006017791732,278.0,0.0,1080.0,1754.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_d5570c3c3d9c.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_d5570c3c3d9c_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_d5570c3c3d9c_overlay.jpg,Trouser,Pants,Pants,0.2932835393772894,302.0,0.0,1030.0,1745.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_d9d62b1e98ee.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_d9d62b1e98ee_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_d9d62b1e98ee_overlay.jpg,Trouser,Pants,,,,,,,fallback_copy,missing_target_mask,mattmdjaga/segformer_b2_clothes,copy
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_dbcf57a07922.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_dbcf57a07922_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_dbcf57a07922_overlay.jpg,Trouser,Pants,Pants,0.2274466445456687,375.0,494.0,1062.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/trouser/princess_polly_pants_dc43925bb231.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmented/trouser/princess_polly_pants_dc43925bb231_seg.jpg,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/segmentation_overlays/trouser/princess_polly_pants_dc43925bb231_overlay.jpg,Trouser,Pants,Pants,0.1341545814780015,474.0,567.0,899.0,1819.0,segmented,ok,mattmdjaga/segformer_b2_clothes,crop_masked
