downloaded_at,source_name,source_url,fashion_mnist_class,image_url,filename,width,height,sha256,status,message
2026-04-22T14:26:10.500667+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/s10.12_-_PARTY7279.png?v=1774298560&width=148,,148,191,e99e79623fc81c86c73151e9fae2a5daed9b11cd3aaa3db4511a065b7e8833a8,skipped,too_small:148x191
2026-04-22T14:26:11.664659+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/s10.12_-_PARTY7279.png?format=pjpg&v=1774298560&width=74,,74,96,3947b6e8548220123f5fe88fdb1742a401bba27c46bdc42eba91d7554bdf3c24,skipped,too_small:74x96
2026-04-22T14:26:13.104185+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/image_4jjj.png?v=1774298565&width=148,,148,191,6d856441bd122e9a80fb0c5c58f02ebc9a7a60cad19159869f9a592b646aa9c1,skipped,too_small:148x191
2026-04-22T14:26:14.282789+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/image_4jjj.png?format=pjpg&v=1774298565&width=74,,74,96,37d9d7b091648e785ae53cff09909ab342ab24c8652d0617cef6de95e996612c,skipped,too_small:74x96
2026-04-22T14:26:14.787255+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1687736758487/0-modelinfo-dana-us2_19190f6f-0699-48ad-a3ea-c3938b7a2b55.webp?v=1776638448718&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787329+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766858886408/0-modelinfo-dana-us2_039eb5a0-82e7-4016-8f74-7a761c475a43.webp?v=1776638590838&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787357+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1719354022197/0-modelinfo-paris-us2_7463106c-6feb-4495-801e-4040689941b8.webp?v=1776638906454&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787381+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1764191453547/0-modelinfo-hollie-us2_2a8eaeb0-7db1-4b10-a731-eb2152fcff44.webp?v=1776639090069&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787407+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1765200373619/0-modelinfo-selina-us2_d3cb046e-4062-428c-8b0f-d19122aa8f04.webp?v=1776639153757&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787424+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1764191431785/0-modelinfo-natalya-us2_91518544-7540-4f34-9654-70f05d89e907.webp?v=1776042379255&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787438+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1691316210415/0-modelinfo-dana-us2_df1c479c-d724-481f-a012-ab777e6e810b.webp?v=1776639902680&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787510+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766859027249/0-modelinfo-leiza-us2_10749292-a1ff-4232-a069-5d7f59894357.webp?v=1776639951506&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787540+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1718583238800/0-modelinfo-nat-us2_e63857d4-9e4d-4baf-be0b-c5fa211bb6f8.webp?v=1776640001417&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787558+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1691470312780/0-modelinfo-olivia-us2_160ac3f4-ac84-47d3-af39-5c645d596ca4.webp?v=1776640078017&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787582+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766859087424/0-modelinfo-leiza-us2_3b1ef654-1bb8-4291-8298-c075ebe945c8.webp?v=1776640259261&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787617+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1697773144359/0-modelinfo-crystal-us2_6db2c5f0-8be5-4dfe-b576-e5ee8bf51982.webp?v=1776640296957&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787632+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1691316342326/0-modelinfo-shelby-us2_21c173b7-14d3-45ed-a80d-47be83e5ad60.webp?v=1776640355328&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787662+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1772749851764/0-modelinfo-leiza-us2_5c157502-42ca-4427-a13b-9716f99f3c15.webp?v=1776640402283&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787677+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1691470871844/0-modelinfo-dana-us2_304e4f8f-95b0-4d41-96bd-63cba0a5cc5d.webp?v=1776640452326&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787705+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1753372349826/Image55-pantshero.jpg?v=1776296706919&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787728+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766859391529/Image405-dresshero.jpg?v=1776296581144&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787741+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1760501544584/Image215-tophero.jpg?v=1776296618295&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787755+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1762911124410/1-modelinfo-noemie-us2_3a625bbe-adae-446e-b353-3e207347de5b.jpg?v=1776743449518&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787776+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1762911198118/1-modelinfo-noemie-us2_b9c1b25d-d76a-4eb4-8469-4900e8ff161d.webp?v=1776043535047&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787789+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1762911259873/1-modelinfo-noemie-us2_b042e1e7-3a05-4e22-9a8b-9ab7b9203cde.jpg?v=1776043576729&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787802+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1732145938650/Stay-The-Same-Resin-Ring-Pack-Multi.webp?v=1776640624896&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787816+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766859454776/Better-On-Saturn-Shoulder-Bag-Taupe_771841dc-8933-4189-80f7-eb23d73a0313.webp?v=1776640661681&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787850+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1732146049208/Life-Begins-Blue-Light-Glasses-Black.jpg?v=1776640707820&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787871+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766556480060/0_e78cde99-ffc9-476f-80ea-ba1f445f9b03.webp?v=1776640909126&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787889+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1766859515659/Burning-Daylight-Open-Toe-Knee-High-Boots-Black-(1).webp?v=1776044000480&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787901+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1691316514404/0_371adfff-c8b3-4a1d-8739-d9990d6f7bb4.webp?v=1776044048656&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787914+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1754442201581/0-modelinfo-leiza-us2_e87b8bcf-0a13-45bc-a8b0-c041d34262cd.jpg?v=1776742556170&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787933+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1769573654808/0-modelinfo-enna-us4_59a6d82d-4118-404e-bf48-aa008b9048cb.jpg?v=1776742654884&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787947+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1749515149904/8-modelinfo-enna-us2.jpg?v=1776742774072&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787959+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1742342265667/3-modelinfo-mari-us2_215311a1-a925-47de-ab8d-b0f2f99f94a5.jpg?v=1776743273249&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787972+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1715744203787/0-modelinfo-sasha-us2_01ce5989-baef-404f-9db8-37b7832c9ef7.jpg?v=1776743350213&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.787988+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1697178319786/0-modelinfo-mia-us4_79be64d9-91e5-4e03-9da9-fe124d22216a.jpg?v=1776743088206&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.788002+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1723676667898/1-modelinfo-alanah-us4.jpg?v=1776641553271&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.788023+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1773182921877/21.04---Ongoing-Offer-25_-Off-Top-Sellers---WK-17--DDB-591x800.png?v=1776809668221&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:14.788036+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://cdn.accentuate.io/6186270804/1682987003874/0-modelinfo-nat-us2_a91e9459-6fe0-4b07-b338-744f157958ae.webp?v=1776642243964&transform=resize=300,,,,,skipped,robots_unavailable
2026-04-22T14:26:15.879331+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=2200,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_80be84982a39.jpg,2200,172,b1e79aad292a69bc810f698b46c2822e2db9d4cba02968131918b89a58861677,downloaded,ok
2026-04-22T14:26:18.395120+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=4400,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_48b1235e8fd3.jpg,4400,344,c77a9270a17fa70605aeb8cb94a7f837c23da5ed219b3ddf9a1d30d1d8b09f59,downloaded,ok
2026-04-22T14:26:20.142752+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=1999,,1999,156,3f1664249d090a9e942d8234c97d79d1a02600328d2d3334deb8b2f7ecf40495,skipped,too_small:1999x156
2026-04-22T14:26:21.979127+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=3998,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_f90cb1d9db97.jpg,3998,312,ff00fe9994539788923c21eeea1640880c479d539a8be40d3228c917083e9738,downloaded,ok
2026-04-22T14:26:23.668624+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=1799,,1799,141,78345b9aa9ae5f310ceecd4950df76d7224441a84cf654c0e755ff360dd199d6,skipped,too_small:1799x141
2026-04-22T14:26:25.770828+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=3598,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_49135f32438c.jpg,3598,281,55907322d5541fa08fd0de5bd0cb7d545a805a3fd2f2c5f0ed30d73b6193626b,downloaded,ok
2026-04-22T14:26:27.435408+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=1599,,1599,125,a67814668499559cf947a18622be363e3825aae32e516a4a762b8e890e6652b9,skipped,too_small:1599x125
2026-04-22T14:26:29.096854+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=3198,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_f377026b6a9d.jpg,3198,250,7632e72b7deb4df8dc894075076f79d6b6b911e4f8d96142adc2be8dfa968c69,downloaded,ok
2026-04-22T14:26:30.645688+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=1349,,1349,105,32d543b27ec1d154873c458d941366bff506e3857b93a702afe0da47bcbece69,skipped,too_small:1349x105
2026-04-22T14:26:32.255253+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=2698,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_5abbbdb9ed2e.jpg,2698,211,8f0076732c02bdb049c92a310a30a24462778467ae13aa4a25cd1ea4fef0c3d5,downloaded,ok
2026-04-22T14:26:33.769966+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=1279,,1279,100,f05cde7befc6a96f263c19768743eefdca50b42828d0062274a8477c8978dcbf,skipped,too_small:1279x100
2026-04-22T14:26:35.616543+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=2558,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_0d382889aebe.jpg,2558,200,aa4a64f82d27341c6dac48ace6307911d740d15e182646341a5385b61edaa8be,downloaded,ok
2026-04-22T14:26:37.145173+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=1023,,1023,80,10a1685ae74d3cf02859d7dec3e1297dbd44de2c39f3ae49bd067b090ec32b0d,skipped,too_small:1023x80
2026-04-22T14:26:38.903207+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=2046,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_23aa8033e263.jpg,2046,160,5b06c8042d89c4320093dda2104c502dda13b85216b4027d703c2f42f933cecd,downloaded,ok
2026-04-22T14:26:39.931629+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner-3840x300_af249cf7-63ce-4a5f-b5e1-daf179162ca8.jpg?v=1776637011&width=500,,500,39,a73e470815ac93a2d58f8c61a86f3322f57bb452c7708c1af48fc9befabe8cb4,skipped,too_small:500x39
2026-04-22T14:26:41.779630+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=767,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_9de67b5d4c08.jpg,767,307,38d80472ef13a2ce8e8cb4338ebb87941c1701db957f5108ee37a84be4cdf924,downloaded,ok
2026-04-22T14:26:44.016372+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=1534,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_a5e147022229.jpg,1534,614,f08d5558eee2e58d014f3a82ab323e59f4267176072eb09ac540742789a97838,downloaded,ok
2026-04-22T14:26:45.636138+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=600,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_209c5fbb6a50.jpg,600,240,019d719106636e13eca7a945e95fe1c3341edc2cd53b6af33239b417bc323a77,downloaded,ok
2026-04-22T14:26:47.683067+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=1200,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_786e71449fa8.jpg,1200,480,c6807687260b96e7f0d49c52eef5d7ba1fa3a03ca6cfa0150a4794a196f73020,downloaded,ok
2026-04-22T14:26:49.329809+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=495,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_6514496d8fbc.jpg,495,198,961d68aba19be269aff26152ba0af5d3720241bd21d6f27e447e4b3c603c4743,downloaded,ok
2026-04-22T14:26:51.286785+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=990,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_ed7621507678.jpg,990,396,cd537937d038d34e6e74970904c86218032c6b0ae1b029a078eb9c32b5836754,downloaded,ok
2026-04-22T14:26:52.745469+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=394,,394,158,f03ece95dcb357c1dda11d2e4f8988eb35e3ec7e8dbd606e018f119d9e2ba472,skipped,too_small:394x158
2026-04-22T14:26:54.203606+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=788,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_9ee7524bb046.jpg,788,315,4c6fd55c8875faf3a878f6889f0557f84d4704045ae8e7b1db688b9e5c2b861e,downloaded,ok
2026-04-22T14:26:55.654382+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=355,,355,142,aee5872480c42a9602b7fda09a336c181ce60983d0bd39c944ca63709e256411,skipped,too_small:355x142
2026-04-22T14:26:57.596345+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=710,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_e17521e02180.jpg,710,284,1adb2380d2c737d12c01b16b5197d3a2b9f152d9a2e7cb90f65647254bad9d46,downloaded,ok
2026-04-22T14:26:58.598905+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/Collection-Banner_Mob-1500x600_9740fad3-f307-4b96-8d28-2692403cf292.jpg?v=1776637014&width=170,,170,68,aace1074462c2801afe85747322bd0292b084783efe8ec684d31fabcd3e51832,skipped,too_small:170x68
2026-04-22T14:26:59.604983+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/US_Google_App_Download_small.svg?v=1695928783,,,,,skipped,unreadable_image
2026-04-22T14:27:00.615352+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/t/1482/assets/logo-b-corporation.svg?v=5533875149490852561752108132,,,,,skipped,unreadable_image
2026-04-22T14:27:01.628207+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/t/1482/assets/footer-region-us-flag.svg?v=98549326452280108631748883821,,,,,skipped,unreadable_image
2026-04-22T14:27:03.545042+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/1-modelinfo-adison-us4_68c0a85e-5fbd-414c-ba94-2805c5df8110.jpg?v=1742168096,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_c980e89bde47.jpg,1344,1820,adc1479a3b913d4fa83c478d182d8c2a4d1e8648ce8509b118a6a79355c1fca7,downloaded,ok
2026-04-22T14:27:05.307242+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/1-modelinfo-adison-us4_a7a61539-612b-4ab5-8677-0a133bc65a15.jpg?v=1742168132,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_57f83e80ef51.jpg,1344,1820,6b3b46842d84fcabbd4d208d3b607734bec35366faec011fce98e9a661aeb86c,downloaded,ok
2026-04-22T14:27:07.058976+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/0-modelinfo-natalya-us2_1725a1fb-cadf-4b82-932e-ab41a73b438b.jpg?v=1747370228,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_23fad99c1afb.jpg,1344,1820,7e8a70b639f6dad778a5396a1aa86bea884333c2be6280b4ddbea1bf69127f4a,downloaded,ok
2026-04-22T14:27:08.902391+00:00,Princess Polly dresses,https://us.princesspolly.com/collections/dresses,Dress,https://us.princesspolly.com/cdn/shop/files/0-modelinfo-layla-us2_39564c39-8523-4fc1-a310-14e599e6a9e9.jpg?v=1774567082,/Users/ashley/Desktop/python/CS156-Machine-Learning/final/data/retail_images/raw/dress/princess_polly_dresses_3b244e396b7a.jpg,1345,1820,b8500ced279704c7f7b2a657d26307f2c38b6358741556549b003317445990be,downloaded,ok
2026-04-22T14:27:12.922845+00:00,Princess Polly jackets,https://us.princesspolly.com/collections/jackets,Coat,https://us.princesspolly.com/collections/IE=edge,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:27:14.649642+00:00,Princess Polly jackets,https://us.princesspolly.com/collections/jackets,Coat,"https://us.princesspolly.com/collections/viewport-fit=cover,width=device-width,initial-scale=1",,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:27:17.302572+00:00,Princess Polly jackets,https://us.princesspolly.com/collections/jackets,Coat,https://us.princesspolly.com/collections/jackets#000,,,,,skipped,non_image_content_type:text/html; charset=utf-8
2026-04-22T14:27:18.996380+00:00,Princess Polly jackets,https://us.princesspolly.com/collections/jackets,Coat,https://us.princesspolly.com/collections/telephone=no,,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:27:20.706495+00:00,Princess Polly jackets,https://us.princesspolly.com/collections/jackets,Coat,"https://us.princesspolly.com/collections/Look cute and stay warm in a trending new Jacket from Princess Polly! Shop Online Now. Enjoy Fast Shipping & Easy Returns. Buy now, pay later with Afterpay.",,,,,skipped,image_fetch_failed:HTTPError
2026-04-22T14:27:22.529606+00:00,Princess Polly jackets,https://us.princesspolly.com/collections/jackets,Coat,https://us.princesspolly.com/collections/_VNNw-L3qm722-R1BtwyQ0jLp2a2dtFEADzBUwFnpug,,,,,skipped,image_fetch_failed:HTTPError
